0.0622332265262007,0.0614535583199668,0.0018965654345922,5.166855851749477e-05,2.830577258441243e-05,0.91118505305376,2.021036836676016e-06,1.2872272972777878e-06,0.0006618309309351,0.6607961597144355,9.957997420834e-07,7.446128393917234e-07,0.0005005746967922,0.3
0.027462056576706,0.0255744220984939,0.0027513901581648,4.3607597998680153e-05,3.497318677577142e-05,1.0490495099929276,1.7131331666228106e-06,1.019525044134317e-06,0.0006225480993016,0.7944805102966438,7.193110741997354e-07,5.086437955444798e-07,0.0003998803782922,0.3
0.0272299239639223,0.021240860449886,0.0023843695073841,9.31855356326878e-06,4.058436874887736e-05,4.816980325652666,6.540022425475952e-07,8.691733651091055e-08,0.0001305442884249,4.619425982753053,3.038242998632423e-07,3.5114247123240966e-08,0.0001268951743387,0.3
0.0640640872717785,0.0393893642508321,0.002058054287579,5.634087659598636e-05,5.110953658610503e-05,0.7790174144554317,2.0257676455814665e-06,1.4249997420171774e-06,0.0007372223158077,0.6521743492472757,9.867877000262244e-07,7.358622201926686e-07,0.0005404186260359,0.3
0.0989633094240245,0.0989230212911685,0.0027941195526473,1.951522425766487e-05,1.4520240131777605e-05,2.076492745481983,1.3197511742669843e-06,5.312424602054978e-07,0.0003791073028578,1.6330888526851783,5.919519528372632e-07,2.69447302298794e-07,0.0002581920252317,0.3
0.088406070209144,0.0628795818567808,0.0020217777957729,4.620959214286205e-05,4.826968700453355e-05,1.9113879998136567,1.9901385052807724e-06,8.437023461842075e-07,0.0006957409944766,0.9568868128151315,1.0371754165195151e-06,6.763885871790141e-07,0.000533829733368,0.3
0.0220937631957669,0.0212083039422005,0.0024399782009251,1.1658487995891456e-05,4.719439580102664e-05,3.3981587529625457,8.055886564184092e-07,1.7159287211916756e-07,0.0002718142116008,2.83780380938014,3.161242587477439e-07,9.506642931652779e-08,0.0004002225088547,0.3
0.0947751986261099,0.022904137669145,0.002679128350093,3.4691310290974044e-05,9.996899774197697e-06,1.7955268790142205,1.6991520400503375e-06,7.810791940828226e-07,0.000499835870313,0.8813282834551696,7.302983834840687e-07,4.791288963922175e-07,0.0003638834936127,0.3
0.0528937023341519,0.0324274409936161,0.0019385286299755,5.83587705615985e-06,4.1892473376353495e-05,5.6324704640670085,4.650622234534653e-07,3.8751354871207156e-08,6.841134397988224e-05,5.595431880581355,2.5236920815522706e-07,2.133088509500388e-08,0.0001577448512823,0.3
0.0501742146723445,0.0461069730576602,0.0016059039927917,1.2471295279830489e-05,4.271885305182547e-05,4.448180122592035,1.0686884309541066e-06,1.6699503300207519e-07,0.0002707789215346,3.845955167024225,5.696061680984802e-07,1.1451918537679452e-07,0.0001941424178408,0.3
0.046797907920363,0.0291446110986613,0.0019979347439118,1.3644583492513025e-05,2.5634496795475667e-05,3.5547302742045246,1.0347504699505269e-06,2.1436249549034787e-07,0.000259996560359,2.61660061494848,5.209348954414569e-07,1.443562214247978e-07,0.0001989367802799,0.3
0.0340728106025826,0.0218853318387567,0.0026056682730006,5.6841206995601466e-05,4.481041982406245e-05,0.8919547740343796,1.8913890070862064e-06,1.2236335679336852e-06,0.0006255935011781,0.5897298792115307,8.085787721172838e-07,6.076103622134163e-07,0.0004327566610095,0.3
0.0655746487441516,0.0652307137924023,0.0016180634098727,2.247258016332473e-05,2.603126672619647e-05,2.249321222670572,1.5922500407637565e-06,5.598162221428473e-07,0.0004910352177035,1.943620720827632,9.130860618474056e-07,3.713700714026798e-07,0.0003824991484777,0.3
0.0414234049622053,0.037042225571832,0.0029091001749985,1.3544796356414885e-05,2.228238874447481e-05,3.1520186371099728,8.75888217047305e-07,2.1891361783730762e-07,0.0002564668012372,3.109745442013622,4.462483687298906e-07,1.1375672828553463e-07,0.0001721702953522,0.3
0.0225465024810516,0.021108608699176,0.0024123115651585,8.894744008653348e-06,4.242760442575599e-05,4.820236709661188,7.271263975838091e-07,7.536000165031993e-08,0.0001349699744675,3.795748652568512,2.874650482513981e-07,4.8472046094773114e-08,0.0001523439073974,0.3
0.0303266870070555,0.0275508804616129,0.0013664153935638,3.169534130799287e-05,1.7221669089071125e-05,1.558620059226736,1.6715382813896649e-06,8.117603996965749e-07,0.0004948347706258,1.2542568630700373,1.0022341754105265e-06,5.613622957262975e-07,0.0003898510111063,0.3
0.0517799969407205,0.0378068033206359,0.0015138229719508,8.097848722524932e-06,6.3196929221450165e-06,5.019899892690091,8.164441206315112e-07,6.78200879128035e-08,0.0001438771774104,4.622343265771697,3.8583591806394075e-07,3.9841440745394923e-08,0.0001915401609455,0.3
0.0873992339763705,0.0835716813527003,0.0017760541192949,4.6942693259203725e-05,3.83281488475774e-06,1.7229398676901355,2.2975926119236587e-06,1.0826071127883818e-06,0.0006229456335923,0.5814332493501465,9.994306117791054e-07,7.565736810315463e-07,0.0004179335117272,0.3
0.0793821756982214,0.0666798848079856,0.0021463334303539,4.6787257874904825e-05,4.234165163449888e-05,1.951305814541998,1.9138705801485903e-06,7.832508873379848e-07,0.0006916732034495,0.9212271139732148,9.976887996280717e-07,6.556935581794245e-07,0.0005308240619577,0.3
0.0896471572486573,0.0375255499572388,0.0017499766949187,1.0948421758052964e-05,4.548684611713243e-05,4.564130009739107,1.1366587202321042e-06,1.690836823491399e-07,0.0002719926213562,4.155867271599028,5.980028135653322e-07,1.0363552562376647e-07,0.000195213314382,0.3
0.0574324388823552,0.0329570160349824,0.002451397698915,2.9631582538196607e-05,2.502744425055828e-05,1.428524933912384,1.5521186372494549e-06,7.863312662048233e-07,0.0004091256340484,1.3212033574819635,7.721806704937224e-07,4.143328694310778e-07,0.0002883496311997,0.3
0.0515345033691698,0.0477452797284408,0.0015778158471688,2.1942054597287477e-05,4.606084251704692e-05,2.421183624310999,1.532888854520854e-06,5.036368742059089e-07,0.0004546800348141,1.7612338174766249,7.770782958905648e-07,3.458053093635377e-07,0.0003401635783145,0.3
